,0,1,2,3,4
3435,12,40,14,2,[1]
3436,14,39,14,0,[3]
3437,2,40,14,12,[2]
3438,4,40,14,10,[3]
3439,6,41,14,8,[3]
3440,8,42,14,6,[4]
3441,10,44,14,4,[5]
3442,12,47,14,2,[3]
3443,14,48,14,0,[3]
3444,2,48,14,12,[5]
3445,4,48,14,10,[2]
3446,6,48,14,8,[1]
3447,8,47,14,6,[0]
3448,10,45,14,4,[3]
3449,12,46,14,2,[1]
3450,14,45,14,0,[3]
3451,2,46,14,12,[4]
3452,4,48,14,10,[3]
3453,6,48,14,8,[0]
3454,8,46,14,6,[5]
3455,10,48,14,4,[2]
3456,12,48,14,2,[0]
3457,14,46,14,0,[4]
3458,2,48,14,12,[4]
3459,4,48,14,10,[5]
3460,6,48,14,8,[0]
3461,8,46,14,6,[1]
3462,10,45,14,4,[4]
3463,12,47,14,2,[3]
3464,14,48,14,0,[1]
3465,1,0,14,13,[3]
3466,3,1,14,11,[1]
3467,5,0,14,9,[0]
3468,6,0,14,8,[3]
3469,7,1,14,7,[2]
3470,9,1,14,5,[5]
3471,11,4,14,3,[2]
3472,2,4,14,12,[1]
3473,4,3,14,10,[5]
3474,6,6,14,8,[2]
3475,8,6,14,6,[4]
3476,10,8,14,4,[3]
3477,12,9,14,2,[4]
3478,14,11,14,0,[5]
3479,2,14,14,12,[2]
3480,4,14,14,10,[3]
3481,6,15,14,8,[3]
3482,8,16,14,6,[3]
3483,10,17,14,4,[4]
3484,12,19,14,2,[1]
3485,14,18,14,0,[1]
3486,2,17,14,12,[2]
3487,4,17,14,10,[2]
3488,6,17,14,8,[2]
3489,8,17,14,6,[1]
3490,10,16,14,4,[4]
3491,12,18,14,2,[5]
3492,14,21,14,0,[3]
3493,2,22,14,12,[0]
3494,4,20,14,10,[3]
3495,6,21,14,8,[3]
3496,8,22,14,6,[1]
3497,10,21,14,4,[1]
3498,12,20,14,2,[4]
3499,14,22,14,0,[3]
3500,2,23,14,12,[2]
3501,4,23,14,10,[2]
3502,6,23,14,8,[2]
3503,8,23,14,6,[5]
3504,10,26,14,4,[4]
3505,12,28,14,2,[4]
3506,14,30,14,0,[3]
3507,2,31,14,12,[0]
3508,4,29,14,10,[4]
3509,6,31,14,8,[4]
3510,8,33,14,6,[3]
3511,10,34,14,4,[1]
3512,12,33,14,2,[2]
3513,14,33,14,0,[3]
3514,2,34,14,12,[5]
3515,4,37,14,10,[4]
3516,6,39,14,8,[3]
3517,8,40,14,6,[4]
3518,10,42,14,4,[0]
3519,12,40,14,2,[4]
3520,14,42,14,0,[5]
3521,2,45,14,12,[5]
3522,4,48,14,10,[2]
3523,6,48,14,8,[2]
3524,8,48,14,6,[5]
3525,10,48,14,4,[4]
3526,12,48,14,2,[1]
3527,14,47,14,0,[5]
3528,2,48,14,12,[0]
3529,4,46,14,10,[3]
3530,6,47,14,8,[3]
3531,8,48,14,6,[3]
3532,10,48,14,4,[1]
3533,12,47,14,2,[4]
3534,14,48,14,0,[5]
3535,2,48,14,12,[2]
3536,4,48,14,10,[1]
3537,6,47,14,8,[0]
3538,8,45,14,6,[3]
3539,10,46,14,4,[1]
3540,12,45,14,2,[3]
3541,14,46,14,0,[0]
3542,2,44,14,12,[4]
3543,4,46,14,10,[2]
3544,6,46,14,8,[3]
3545,8,47,14,6,[5]
3546,10,48,14,4,[1]
3547,12,47,14,2,[0]
3548,14,45,14,0,[1]
3549,2,44,14,12,[0]
3550,4,42,14,10,[0]
3551,6,40,14,8,[4]
3552,8,42,14,6,[5]
3553,10,45,14,4,[4]
3554,12,47,14,2,[3]
3555,14,48,14,0,[3]
3556,2,48,14,12,[5]
3557,4,48,14,10,[0]
3558,6,46,14,8,[2]
3559,8,46,14,6,[3]
3560,10,47,14,4,[5]
3561,12,48,14,2,[2]
3562,14,48,14,0,[0]
3563,2,46,14,12,[0]
3564,4,44,14,10,[3]
3565,6,45,14,8,[0]
3566,8,43,14,6,[1]
3567,10,42,14,4,[2]
3568,12,42,14,2,[4]
3569,14,44,14,0,[2]
3570,1,0,14,13,[0]
3571,2,0,14,12,[3]
3572,3,1,14,11,[3]
3573,5,2,14,9,[5]
3574,7,5,14,7,[1]
3575,9,4,14,5,[2]
3576,11,4,14,3,[4]
3577,2,6,14,12,[3]
3578,4,7,14,10,[3]
3579,6,8,14,8,[1]
3580,8,7,14,6,[1]
3581,10,6,14,4,[3]
3582,12,7,14,2,[2]
3583,14,7,14,0,[2]
3584,2,7,14,12,[5]
3585,4,10,14,10,[0]
3586,6,8,14,8,[4]
3587,8,10,14,6,[0]
3588,10,8,14,4,[4]
3589,12,10,14,2,[2]
3590,14,10,14,0,[1]
3591,2,9,14,12,[0]
3592,4,7,14,10,[1]
3593,6,6,14,8,[5]
3594,8,9,14,6,[0]
3595,10,7,14,4,[3]
3596,12,8,14,2,[3]
3597,14,9,14,0,[0]
3598,2,7,14,12,[1]
3599,4,6,14,10,[4]
3600,6,8,14,8,[3]
3601,8,9,14,6,[0]
3602,10,7,14,4,[0]
3603,12,5,14,2,[2]
3604,14,5,14,0,[2]
3605,2,5,14,12,[5]
3606,4,8,14,10,[2]
3607,6,8,14,8,[4]
3608,8,10,14,6,[0]
3609,10,8,14,4,[3]
3610,12,9,14,2,[1]
3611,14,8,14,0,[5]
3612,2,11,14,12,[5]
3613,4,14,14,10,[1]
3614,6,13,14,8,[2]
3615,8,13,14,6,[3]
3616,10,14,14,4,[1]
3617,12,13,14,2,[0]
3618,14,11,14,0,[3]
3619,2,12,14,12,[3]
3620,4,13,14,10,[5]
3621,6,16,14,8,[1]
3622,8,15,14,6,[2]
3623,10,15,14,4,[2]
3624,12,15,14,2,[5]
3625,14,18,14,0,[1]
3626,2,17,14,12,[1]
3627,4,16,14,10,[5]
3628,6,19,14,8,[0]
3629,8,17,14,6,[0]
3630,10,15,14,4,[0]
3631,12,13,14,2,[4]
3632,14,15,14,0,[4]
3633,2,17,14,12,[4]
3634,4,19,14,10,[1]
3635,6,18,14,8,[4]
3636,8,20,14,6,[1]
3637,10,19,14,4,[2]
3638,12,19,14,2,[4]
3639,14,21,14,0,[4]
3640,2,23,14,12,[1]
3641,4,22,14,10,[1]
3642,6,21,14,8,[1]
3643,8,20,14,6,[1]
3644,10,19,14,4,[1]
3645,12,18,14,2,[1]
3646,14,17,14,0,[1]
3647,2,16,14,12,[4]
3648,4,18,14,10,[3]
3649,6,19,14,8,[5]
3650,8,22,14,6,[0]
3651,10,20,14,4,[2]
3652,12,20,14,2,[4]
3653,14,22,14,0,[5]
3654,2,25,14,12,[1]
3655,4,24,14,10,[4]
3656,6,26,14,8,[2]
3657,8,26,14,6,[1]
3658,10,25,14,4,[1]
3659,12,24,14,2,[5]
3660,14,27,14,0,[2]
3661,2,27,14,12,[0]
3662,4,25,14,10,[4]
3663,6,27,14,8,[1]
3664,8,26,14,6,[1]
3665,10,25,14,4,[1]
3666,12,24,14,2,[3]
3667,14,25,14,0,[0]
3668,2,23,14,12,[5]
3669,4,26,14,10,[3]
3670,6,27,14,8,[2]
3671,8,27,14,6,[1]
3672,10,26,14,4,[0]
3673,12,24,14,2,[1]
3674,14,23,14,0,[0]
3675,1,0,14,13,[0]
3676,2,0,14,12,[3]
3677,3,1,14,11,[3]
3678,5,2,14,9,[3]
3679,7,3,14,7,[0]
3680,9,1,14,5,[1]
3681,11,0,14,3,[0]
3682,1,0,14,13,[0]
3683,1,0,14,13,[5]
3684,2,3,14,12,[2]
3685,4,3,14,10,[0]
3686,6,1,14,8,[0]
3687,8,0,14,6,[0]
3688,8,0,14,6,[1]
3689,1,0,14,13,[2]
3690,2,0,14,12,[5]
3691,4,3,14,10,[1]
3692,6,2,14,8,[0]
3693,8,0,14,6,[4]
3694,10,2,14,4,[5]
3695,12,5,14,2,[0]
3696,2,3,14,12,[2]
3697,4,3,14,10,[3]
3698,6,4,14,8,[2]
3699,8,4,14,6,[4]
3700,10,6,14,4,[2]
3701,12,6,14,2,[4]
3702,14,8,14,0,[2]
3703,2,8,14,12,[5]
3704,4,11,14,10,[5]
3705,6,14,14,8,[1]
3706,8,13,14,6,[5]
3707,10,16,14,4,[1]
3708,12,15,14,2,[1]
3709,14,14,14,0,[2]
3710,2,14,14,12,[4]
3711,4,16,14,10,[0]
3712,6,14,14,8,[4]
3713,8,16,14,6,[5]
3714,10,19,14,4,[4]
3715,12,21,14,2,[4]
3716,14,23,14,0,[3]
3717,2,24,14,12,[1]
3718,4,23,14,10,[0]
3719,6,21,14,8,[0]
3720,8,19,14,6,[2]
3721,10,19,14,4,[0]
3722,12,17,14,2,[3]
3723,14,18,14,0,[5]
3724,2,21,14,12,[4]
3725,4,23,14,10,[2]
3726,6,23,14,8,[0]
3727,8,21,14,6,[3]
3728,10,22,14,4,[2]
3729,12,22,14,2,[3]
3730,14,23,14,0,[4]
3731,2,25,14,12,[0]
3732,4,23,14,10,[5]
3733,6,26,14,8,[3]
3734,8,27,14,6,[1]
3735,10,26,14,4,[5]
3736,12,29,14,2,[5]
3737,14,32,14,0,[0]
3738,2,30,14,12,[4]
3739,4,32,14,10,[1]
3740,6,31,14,8,[3]
3741,8,32,14,6,[1]
3742,10,31,14,4,[5]
3743,12,34,14,2,[3]
3744,14,35,14,0,[0]
3745,2,33,14,12,[0]
3746,4,31,14,10,[0]
3747,6,29,14,8,[3]
3748,8,30,14,6,[2]
3749,10,30,14,4,[5]
3750,12,33,14,2,[5]
3751,14,36,14,0,[4]
3752,2,38,14,12,[0]
3753,4,36,14,10,[3]
3754,6,37,14,8,[0]
3755,8,35,14,6,[1]
3756,10,34,14,4,[0]
3757,12,32,14,2,[4]
3758,14,34,14,0,[2]
3759,2,34,14,12,[4]
3760,4,36,14,10,[5]
3761,6,39,14,8,[0]
3762,8,37,14,6,[3]
3763,10,38,14,4,[3]
3764,12,39,14,2,[4]
3765,14,41,14,0,[2]
3766,2,41,14,12,[2]
3767,4,41,14,10,[1]
3768,6,40,14,8,[0]
3769,8,38,14,6,[5]
3770,10,41,14,4,[0]
3771,12,39,14,2,[3]
3772,14,40,14,0,[0]
3773,2,38,14,12,[3]
3774,4,39,14,10,[2]
3775,6,39,14,8,[0]
3776,8,37,14,6,[4]
3777,10,39,14,4,[5]
3778,12,42,14,2,[5]
3779,14,45,14,0,[5]
3780,1,0,14,13,[0]
3781,2,0,14,12,[3]
3782,3,1,14,11,[2]
3783,5,1,14,9,[3]
3784,7,2,14,7,[4]
3785,9,4,14,5,[4]
3786,11,6,14,3,[0]
3787,2,4,14,12,[4]
3788,4,6,14,10,[1]
3789,6,5,14,8,[0]
3790,8,3,14,6,[2]
3791,10,3,14,4,[1]
3792,12,2,14,2,[5]
3793,14,5,14,0,[0]
3794,2,3,14,12,[1]
3795,4,2,14,10,[3]
3796,6,3,14,8,[0]
3797,8,1,14,6,[5]
3798,10,4,14,4,[1]
3799,12,3,14,2,[1]
3800,14,2,14,0,[3]
3801,2,3,14,12,[2]
3802,4,3,14,10,[5]
3803,6,6,14,8,[4]
3804,8,8,14,6,[2]
3805,10,8,14,4,[2]
3806,12,8,14,2,[0]
3807,14,6,14,0,[0]
3808,2,4,14,12,[5]
3809,4,7,14,10,[1]
3810,6,6,14,8,[1]
3811,8,5,14,6,[4]
3812,10,7,14,4,[0]
3813,12,5,14,2,[5]
3814,14,8,14,0,[1]
3815,2,7,14,12,[3]
3816,4,8,14,10,[0]
3817,6,6,14,8,[5]
3818,8,9,14,6,[4]
3819,10,11,14,4,[5]
3820,12,14,14,2,[0]
3821,14,12,14,0,[3]
3822,2,13,14,12,[1]
3823,4,12,14,10,[4]
3824,6,14,14,8,[1]
3825,8,13,14,6,[0]
3826,10,11,14,4,[2]
3827,12,11,14,2,[5]
3828,14,14,14,0,[1]
3829,2,13,14,12,[3]
3830,4,14,14,10,[4]
3831,6,16,14,8,[2]
3832,8,16,14,6,[2]
3833,10,16,14,4,[1]
3834,12,15,14,2,[0]
3835,14,13,14,0,[5]
3836,2,16,14,12,[5]
3837,4,19,14,10,[2]
3838,6,19,14,8,[1]
3839,8,18,14,6,[2]
3840,10,18,14,4,[5]
3841,12,21,14,2,[2]
3842,14,21,14,0,[0]
3843,2,19,14,12,[0]
3844,4,17,14,10,[2]
3845,6,17,14,8,[4]
3846,8,19,14,6,[1]
3847,10,18,14,4,[4]
3848,12,20,14,2,[5]
3849,14,23,14,0,[4]
3850,2,25,14,12,[3]
3851,4,26,14,10,[1]
3852,6,25,14,8,[0]
3853,8,23,14,6,[5]
3854,10,26,14,4,[5]
3855,12,29,14,2,[1]
3856,14,28,14,0,[5]
3857,2,31,14,12,[2]
3858,4,31,14,10,[4]
3859,6,33,14,8,[2]
3860,8,33,14,6,[3]
3861,10,34,14,4,[2]
3862,12,34,14,2,[0]
3863,14,32,14,0,[1]
3864,2,31,14,12,[2]
3865,4,31,14,10,[4]
3866,6,33,14,8,[0]
3867,8,31,14,6,[2]
3868,10,31,14,4,[0]
3869,12,29,14,2,[1]
3870,14,28,14,0,[5]
3871,2,31,14,12,[3]
3872,4,32,14,10,[4]
3873,6,34,14,8,[2]
3874,8,34,14,6,[0]
3875,10,32,14,4,[0]
3876,12,30,14,2,[0]
3877,14,28,14,0,[4]
3878,2,30,14,12,[3]
3879,4,31,14,10,[5]
3880,6,34,14,8,[4]
3881,8,36,14,6,[5]
3882,10,39,14,4,[3]
3883,12,40,14,2,[3]
3884,14,41,14,0,[2]
3885,1,0,14,13,[4]
3886,3,2,14,11,[2]
3887,5,2,14,9,[3]
3888,7,3,14,7,[0]
3889,9,1,14,5,[2]
3890,11,1,14,3,[1]
3891,13,0,14,1,[4]
3892,2,2,14,12,[5]
3893,4,5,14,10,[3]
3894,6,6,14,8,[4]
3895,8,8,14,6,[1]
3896,10,7,14,4,[3]
3897,12,8,14,2,[5]
3898,14,11,14,0,[4]
3899,2,13,14,12,[3]
3900,4,14,14,10,[1]
3901,6,13,14,8,[3]
3902,8,14,14,6,[2]
3903,10,14,14,4,[2]
3904,12,14,14,2,[2]
3905,14,14,14,0,[2]
3906,2,14,14,12,[1]
3907,4,13,14,10,[4]
3908,6,15,14,8,[2]
3909,8,15,14,6,[1]
3910,10,14,14,4,[0]
3911,12,12,14,2,[4]
3912,14,14,14,0,[4]
3913,2,16,14,12,[3]
3914,4,17,14,10,[5]
3915,6,20,14,8,[5]
3916,8,23,14,6,[2]
3917,10,23,14,4,[3]
3918,12,24,14,2,[1]
3919,14,23,14,0,[0]
3920,2,21,14,12,[0]
3921,4,19,14,10,[3]
3922,6,20,14,8,[0]
3923,8,18,14,6,[4]
3924,10,20,14,4,[2]
3925,12,20,14,2,[5]
3926,14,23,14,0,[0]
3927,2,21,14,12,[0]
3928,4,19,14,10,[5]
3929,6,22,14,8,[1]
3930,8,21,14,6,[2]
3931,10,21,14,4,[4]
3932,12,23,14,2,[5]
3933,14,26,14,0,[2]
3934,2,26,14,12,[1]
3935,4,25,14,10,[0]
3936,6,23,14,8,[5]
3937,8,26,14,6,[1]
3938,10,25,14,4,[2]
3939,12,25,14,2,[4]
3940,14,27,14,0,[0]
3941,2,25,14,12,[1]
3942,4,24,14,10,[3]
3943,6,25,14,8,[4]
3944,8,27,14,6,[2]
3945,10,27,14,4,[4]
3946,12,29,14,2,[1]
3947,14,28,14,0,[0]
3948,2,26,14,12,[4]
3949,4,28,14,10,[2]
3950,6,28,14,8,[3]
3951,8,29,14,6,[1]
3952,10,28,14,4,[1]
3953,12,27,14,2,[1]
3954,14,26,14,0,[5]
3955,2,29,14,12,[0]
3956,4,27,14,10,[5]
3957,6,30,14,8,[3]
3958,8,31,14,6,[0]
3959,10,29,14,4,[2]
3960,12,29,14,2,[1]
3961,14,28,14,0,[5]
3962,2,31,14,12,[2]
3963,4,31,14,10,[1]
3964,6,30,14,8,[3]
3965,8,31,14,6,[5]
3966,10,34,14,4,[2]
3967,12,34,14,2,[4]
3968,14,36,14,0,[0]
3969,2,34,14,12,[1]
3970,4,33,14,10,[5]
3971,6,36,14,8,[1]
3972,8,35,14,6,[1]
3973,10,34,14,4,[2]
3974,12,34,14,2,[2]
3975,14,34,14,0,[1]
3976,2,33,14,12,[2]
3977,4,33,14,10,[3]
3978,6,34,14,8,[3]
3979,8,35,14,6,[4]
3980,10,37,14,4,[0]
3981,12,35,14,2,[0]
3982,14,33,14,0,[0]
3983,2,31,14,12,[4]
3984,4,33,14,10,[2]
3985,6,33,14,8,[3]
3986,8,34,14,6,[5]
3987,10,37,14,4,[1]
3988,12,36,14,2,[1]
3989,14,35,14,0,[0]
3990,1,0,14,13,[3]
3991,3,1,14,11,[4]
3992,5,3,14,9,[1]
3993,7,2,14,7,[1]
3994,9,1,14,5,[5]
3995,11,4,14,3,[4]
3996,13,6,14,1,[0]
3997,2,4,14,12,[1]
3998,4,3,14,10,[0]
3999,6,1,14,8,[2]
4000,8,1,14,6,[0]
4001,10,0,14,4,[5]
4002,11,3,14,3,[4]
4003,13,5,14,1,[2]
4004,2,5,14,12,[5]
4005,4,8,14,10,[0]
4006,6,6,14,8,[3]
4007,8,7,14,6,[3]
4008,10,8,14,4,[1]
4009,12,7,14,2,[0]
4010,14,5,14,0,[2]
4011,2,5,14,12,[4]
4012,4,7,14,10,[5]
4013,6,10,14,8,[0]
4014,8,8,14,6,[1]
4015,10,7,14,4,[3]
4016,12,8,14,2,[3]
4017,14,9,14,0,[5]
4018,2,12,14,12,[3]
4019,4,13,14,10,[3]
4020,6,14,14,8,[0]
4021,8,12,14,6,[2]
4022,10,12,14,4,[1]
4023,12,11,14,2,[0]
4024,14,9,14,0,[1]
4025,2,8,14,12,[5]
4026,4,11,14,10,[1]
4027,6,10,14,8,[1]
4028,8,9,14,6,[0]
4029,10,7,14,4,[1]
4030,12,6,14,2,[3]
4031,14,7,14,0,[2]
4032,2,7,14,12,[5]
4033,4,10,14,10,[2]
4034,6,10,14,8,[3]
4035,8,11,14,6,[2]
4036,10,11,14,4,[5]
4037,12,14,14,2,[4]
4038,14,16,14,0,[3]
4039,2,17,14,12,[0]
4040,4,15,14,10,[5]
4041,6,18,14,8,[5]
4042,8,21,14,6,[0]
4043,10,19,14,4,[0]
4044,12,17,14,2,[4]
4045,14,19,14,0,[1]
4046,2,18,14,12,[5]
4047,4,21,14,10,[1]
4048,6,20,14,8,[1]
4049,8,19,14,6,[4]
4050,10,21,14,4,[3]
4051,12,22,14,2,[4]
4052,14,24,14,0,[4]
4053,2,26,14,12,[0]
4054,4,24,14,10,[0]
4055,6,22,14,8,[2]
4056,8,22,14,6,[0]
4057,10,20,14,4,[3]
4058,12,21,14,2,[5]
4059,14,24,14,0,[0]
4060,2,22,14,12,[3]
4061,4,23,14,10,[1]
4062,6,22,14,8,[4]
4063,8,24,14,6,[5]
4064,10,27,14,4,[5]
4065,12,30,14,2,[4]
4066,14,32,14,0,[2]
4067,2,32,14,12,[4]
4068,4,34,14,10,[4]
4069,6,36,14,8,[2]
4070,8,36,14,6,[3]
4071,10,37,14,4,[4]
4072,12,39,14,2,[1]
4073,14,38,14,0,[2]
4074,2,38,14,12,[5]
4075,4,41,14,10,[3]
4076,6,42,14,8,[4]
4077,8,44,14,6,[5]
4078,10,47,14,4,[2]
4079,12,47,14,2,[0]
4080,14,45,14,0,[5]
4081,2,48,14,12,[0]
4082,4,46,14,10,[0]
4083,6,44,14,8,[3]
4084,8,45,14,6,[0]
4085,10,43,14,4,[1]
4086,12,42,14,2,[1]
4087,14,41,14,0,[0]
4088,2,39,14,12,[4]
4089,4,41,14,10,[1]
4090,6,40,14,8,[5]
4091,8,43,14,6,[4]
4092,10,45,14,4,[3]
4093,12,46,14,2,[2]
4094,14,46,14,0,[3]
4095,1,0,14,13,[4]
4096,3,2,14,11,[0]
4097,5,0,14,9,[4]
4098,7,2,14,7,[2]
4099,9,2,14,5,[3]
4100,11,3,14,3,[0]
4101,13,1,14,1,[3]
4102,2,2,14,12,[3]
4103,4,3,14,10,[3]
4104,6,4,14,8,[2]
4105,8,4,14,6,[1]
4106,10,3,14,4,[4]
4107,12,5,14,2,[0]
4108,14,3,14,0,[1]
4109,2,2,14,12,[1]
4110,4,1,14,10,[2]
4111,6,1,14,8,[5]
4112,8,4,14,6,[2]
4113,10,4,14,4,[5]
4114,12,7,14,2,[2]
4115,14,7,14,0,[2]
4116,2,7,14,12,[5]
4117,4,10,14,10,[0]
4118,6,8,14,8,[0]
4119,8,6,14,6,[1]
4120,10,5,14,4,[0]
4121,12,3,14,2,[0]
4122,14,1,14,0,[5]
4123,2,4,14,12,[3]
4124,4,5,14,10,[5]
4125,6,8,14,8,[3]
4126,8,9,14,6,[3]
4127,10,10,14,4,[3]
4128,12,11,14,2,[3]
4129,14,12,14,0,[0]
4130,2,10,14,12,[0]
4131,4,8,14,10,[4]
4132,6,10,14,8,[0]
4133,8,8,14,6,[2]
4134,10,8,14,4,[3]
4135,12,9,14,2,[0]
4136,14,7,14,0,[5]
4137,2,10,14,12,[3]
4138,4,11,14,10,[1]
4139,6,10,14,8,[2]
4140,8,10,14,6,[0]
4141,10,8,14,4,[3]
4142,12,9,14,2,[1]
4143,14,8,14,0,[5]
4144,2,11,14,12,[2]
4145,4,11,14,10,[4]
4146,6,13,14,8,[1]
4147,8,12,14,6,[1]
4148,10,11,14,4,[4]
4149,12,13,14,2,[1]
4150,14,12,14,0,[5]
4151,2,15,14,12,[5]
4152,4,18,14,10,[2]
4153,6,18,14,8,[0]
4154,8,16,14,6,[0]
4155,10,14,14,4,[4]
4156,12,16,14,2,[5]
4157,14,19,14,0,[1]
4158,2,18,14,12,[4]
4159,4,20,14,10,[1]
4160,6,19,14,8,[2]
4161,8,19,14,6,[0]
4162,10,17,14,4,[1]
4163,12,16,14,2,[2]
4164,14,16,14,0,[1]
4165,2,15,14,12,[1]
4166,4,14,14,10,[2]
4167,6,14,14,8,[3]
4168,8,15,14,6,[2]
4169,10,15,14,4,[2]
4170,12,15,14,2,[0]
4171,14,13,14,0,[1]
4172,2,12,14,12,[1]
4173,4,11,14,10,[2]
4174,6,11,14,8,[4]
4175,8,13,14,6,[4]
4176,10,15,14,4,[1]
4177,12,14,14,2,[4]
4178,14,16,14,0,[3]
4179,2,17,14,12,[2]
4180,4,17,14,10,[4]
4181,6,19,14,8,[3]
4182,8,20,14,6,[3]
4183,10,21,14,4,[2]
4184,12,21,14,2,[3]
4185,14,22,14,0,[4]
4186,2,24,14,12,[2]
4187,4,24,14,10,[0]
4188,6,22,14,8,[3]
4189,8,23,14,6,[0]
4190,10,21,14,4,[0]
4191,12,19,14,2,[5]
4192,14,22,14,0,[5]
4193,2,25,14,12,[2]
4194,4,25,14,10,[2]
4195,6,25,14,8,[0]
4196,8,23,14,6,[0]
4197,10,21,14,4,[4]
4198,12,23,14,2,[3]
4199,14,24,14,0,[3]
4200,1,0,14,13,[5]
4201,3,3,14,11,[0]
4202,5,1,14,9,[0]
4203,7,0,14,7,[1]
4204,8,0,14,6,[4]
4205,9,2,14,5,[0]
4206,11,0,14,3,[1]
4207,2,0,14,12,[1]
4208,3,0,14,11,[1]
4209,4,0,14,10,[0]
4210,4,0,14,10,[0]
4211,4,0,14,10,[2]
4212,5,0,14,9,[4]
4213,7,2,14,7,[5]
4214,2,5,14,12,[3]
4215,4,6,14,10,[4]
4216,6,8,14,8,[0]
4217,8,6,14,6,[2]
4218,10,6,14,4,[5]
4219,12,9,14,2,[0]
4220,14,7,14,0,[1]
4221,2,6,14,12,[5]
4222,4,9,14,10,[3]
4223,6,10,14,8,[3]
4224,8,11,14,6,[5]
4225,10,14,14,4,[1]
4226,12,13,14,2,[2]
4227,14,13,14,0,[1]
4228,2,12,14,12,[4]
4229,4,14,14,10,[1]
4230,6,13,14,8,[4]
4231,8,15,14,6,[3]
4232,10,16,14,4,[5]
4233,12,19,14,2,[2]
4234,14,19,14,0,[3]
4235,2,20,14,12,[4]
4236,4,22,14,10,[4]
4237,6,24,14,8,[0]
4238,8,22,14,6,[1]
4239,10,21,14,4,[4]
4240,12,23,14,2,[0]
4241,14,21,14,0,[4]
4242,2,23,14,12,[3]
4243,4,24,14,10,[3]
4244,6,25,14,8,[0]
4245,8,23,14,6,[4]
4246,10,25,14,4,[4]
4247,12,27,14,2,[5]
4248,14,30,14,0,[3]
4249,2,31,14,12,[3]
4250,4,32,14,10,[2]
4251,6,32,14,8,[1]
4252,8,31,14,6,[0]
4253,10,29,14,4,[1]
4254,12,28,14,2,[5]
4255,14,31,14,0,[2]
4256,2,31,14,12,[5]
4257,4,34,14,10,[3]
4258,6,35,14,8,[2]
4259,8,35,14,6,[0]
4260,10,33,14,4,[1]
4261,12,32,14,2,[5]
4262,14,35,14,0,[0]
4263,2,33,14,12,[5]
4264,4,36,14,10,[5]
4265,6,39,14,8,[1]
4266,8,38,14,6,[3]
4267,10,39,14,4,[4]
4268,12,41,14,2,[4]
4269,14,43,14,0,[3]
4270,2,44,14,12,[0]
4271,4,42,14,10,[2]
4272,6,42,14,8,[3]
4273,8,43,14,6,[2]
4274,10,43,14,4,[5]
4275,12,46,14,2,[4]
4276,14,48,14,0,[2]
4277,2,48,14,12,[0]
4278,4,46,14,10,[1]
4279,6,45,14,8,[2]
4280,8,45,14,6,[4]
4281,10,47,14,4,[4]
4282,12,48,14,2,[5]
4283,14,48,14,0,[4]
4284,2,48,14,12,[5]
4285,4,48,14,10,[3]
4286,6,48,14,8,[4]
4287,8,48,14,6,[1]
4288,10,47,14,4,[2]
4289,12,47,14,2,[3]
4290,14,48,14,0,[4]
4291,2,48,14,12,[3]
4292,4,48,14,10,[4]
4293,6,48,14,8,[0]
4294,8,46,14,6,[0]
4295,10,44,14,4,[1]
4296,12,43,14,2,[0]
4297,14,41,14,0,[0]
4298,2,39,14,12,[4]
4299,4,41,14,10,[3]
4300,6,42,14,8,[3]
4301,8,43,14,6,[1]
4302,10,42,14,4,[0]
4303,12,40,14,2,[0]
4304,14,38,14,0,[3]
4305,1,0,14,13,[5]
4306,3,3,14,11,[5]
4307,5,6,14,9,[1]
4308,7,5,14,7,[1]
4309,9,4,14,5,[5]
4310,11,7,14,3,[4]
4311,13,9,14,1,[5]
4312,2,12,14,12,[5]
4313,4,15,14,10,[0]
4314,6,13,14,8,[4]
4315,8,15,14,6,[5]
4316,10,18,14,4,[4]
4317,12,20,14,2,[1]
4318,14,19,14,0,[5]
4319,2,22,14,12,[4]
4320,4,24,14,10,[0]
4321,6,22,14,8,[5]
4322,8,25,14,6,[0]
4323,10,23,14,4,[1]
4324,12,22,14,2,[0]
4325,14,20,14,0,[4]
4326,2,22,14,12,[1]
4327,4,21,14,10,[0]
4328,6,19,14,8,[4]
4329,8,21,14,6,[0]
4330,10,19,14,4,[3]
4331,12,20,14,2,[4]
4332,14,22,14,0,[0]
4333,2,20,14,12,[4]
4334,4,22,14,10,[5]
4335,6,25,14,8,[4]
4336,8,27,14,6,[4]
4337,10,29,14,4,[5]
4338,12,32,14,2,[3]
4339,14,33,14,0,[2]
4340,2,33,14,12,[1]
4341,4,32,14,10,[3]
4342,6,33,14,8,[4]
4343,8,35,14,6,[5]
4344,10,38,14,4,[1]
4345,12,37,14,2,[2]
4346,14,37,14,0,[1]
4347,2,36,14,12,[0]
4348,4,34,14,10,[1]
4349,6,33,14,8,[1]
4350,8,32,14,6,[3]
4351,10,33,14,4,[4]
4352,12,35,14,2,[2]
4353,14,35,14,0,[4]
4354,2,37,14,12,[0]
4355,4,35,14,10,[5]
4356,6,38,14,8,[3]
4357,8,39,14,6,[0]
4358,10,37,14,4,[5]
4359,12,40,14,2,[0]
4360,14,38,14,0,[2]
4361,2,38,14,12,[0]
4362,4,36,14,10,[3]
4363,6,37,14,8,[0]
4364,8,35,14,6,[1]
4365,10,34,14,4,[1]
4366,12,33,14,2,[4]
